Species,Gene,Study/sample identifier,Cluster Index,Sampled Tissue,Inferred Cell Type,Rank
Homo_sapiens	CXCL10	SRA550660_SRS2089639	0	Peripheral blood mononuclear cells	Monocytes	5
Homo_sapiens	CXCL10	SRA550660_SRS2089639	6	Peripheral blood mononuclear cells	Monocytes	5
Homo_sapiens	CXCL10	SRA550660_SRS2089639	13	Peripheral blood mononuclear cells	Monocytes	5
Homo_sapiens	CXCL10	SRA550660_SRS2089639	9	Peripheral blood mononuclear cells	Monocytes	6
Homo_sapiens	CXCL10	SRA550660_SRS2089639	4	Peripheral blood mononuclear cells	Monocytes	97
Homo_sapiens	CXCL10	SRA550660_SRS2089639	11	Peripheral blood mononuclear cells	Monocytes	146
Homo_sapiens	CXCL10	SRA550660_SRS2089639	14	Peripheral blood mononuclear cells	Monocytes	190
Homo_sapiens	CXCL10	SRA661790_SRS2995081	9	Monocyte-derived macrophages	Dendritic cells	632
Homo_sapiens	CXCL10	SRA703206_SRS3296614	6	Colon (Ulcerative Colitis)	Endothelial cells	1393
Homo_sapiens	IFIT1	SRA550660_SRS2089639	6	Peripheral blood mononuclear cells	Monocytes	20
Homo_sapiens	IFIT1	SRA550660_SRS2089639	0	Peripheral blood mononuclear cells	Monocytes	27
Homo_sapiens	IFIT1	SRA550660_SRS2089639	9	Peripheral blood mononuclear cells	Monocytes	41
Homo_sapiens	IFIT1	SRA550660_SRS2089639	13	Peripheral blood mononuclear cells	Monocytes	47
Homo_sapiens	IFIT1	SRA550660_SRS2089639	8	Peripheral blood mononuclear cells	Gamma delta T cells	51
Homo_sapiens	IFIT1	SRA550660_SRS2089639	7	Peripheral blood mononuclear cells	Monocytes	68
Homo_sapiens	IFIT1	SRA550660_SRS2089639	5	Peripheral blood mononuclear cells	Monocytes	83
Homo_sapiens	IFIT1	SRA550660_SRS2089639	4	Peripheral blood mononuclear cells	Monocytes	96
Homo_sapiens	IFIT1	SRA550660_SRS2089639	10	Peripheral blood mononuclear cells	Monocytes	96
Homo_sapiens	IFIT1	SRA550660_SRS2089639	1	Peripheral blood mononuclear cells	Monocytes	98
Homo_sapiens	IFIT1	SRA550660_SRS2089639	2	Peripheral blood mononuclear cells	Monocytes	98
Homo_sapiens	IFIT1	SRA550660_SRS2089639	14	Peripheral blood mononuclear cells	Monocytes	100
Homo_sapiens	IFIT1	SRA550660_SRS2089639	3	Peripheral blood mononuclear cells	Monocytes	102
Homo_sapiens	IFIT1	SRA550660_SRS2089639	11	Peripheral blood mononuclear cells	Monocytes	137
Homo_sapiens	IFIT1	SRA823777_SRS4151081	9	Mammary gland	Unknown	313
Homo_sapiens	IFIT1	SRA665712_SRS3034953	11	T cells	T cells	362
Homo_sapiens	IFIT1	SRA665712_SRS3034951	4	T cells	T cells	409
Homo_sapiens	IFIT1	SRA826293_SRS4181129	7	Testis	Endothelial cells	742
Homo_sapiens	IFIT1	SRA645804_SRS2823412	19	Testis	Endothelial cells	842
Homo_sapiens	IFIT1	SRA826293_SRS4181128	6	Testis	Endothelial cells	878
Homo_sapiens	IFIT1	SRA703206_SRS3296614	2	Colon (Ulcerative Colitis)	Endothelial cells	903
